season,league_id,league_name,fixture_id,date_utc,round,home_id,home_name,away_id,away_name,goals_home,goals_away,team_name_x,position_home,points_home,team_name_y,position_away,points_away,points_diff,position_diff
2021,128,Liga Profesional Argentina,676629,2021-04-26T00:00:00+00:00,1st Phase - 11,437,Rosario Central,450,Estudiantes L.P.,0,1,Rosario Central,16,32,Estudiantes L.P.,6,39,-7,-10
2021,128,Liga Profesional Argentina,674144,2021-04-26T00:00:00+00:00,1st Phase - 11,455,Atletico Tucuman,456,Talleres Cordoba,2,3,Atletico Tucuman,25,22,Talleres Cordoba,3,46,-24,-22
2021,128,Liga Profesional Argentina,674142,2021-04-26T18:45:00+00:00,1st Phase - 11,1064,Platense,463,Aldosivi,0,2,Platense,18,31,Aldosivi,13,33,-2,-5
2021,128,Liga Profesional Argentina,674148,2021-04-26T21:00:00+00:00,1st Phase - 11,434,Gimnasia L.P.,457,Newells Old Boys,2,1,Gimnasia L.P.,11,36,Newells Old Boys,19,28,8,8
2021,128,Liga Profesional Argentina,674157,2021-04-30T21:00:00+00:00,1st Phase - 12,438,Velez Sarsfield,444,Patronato,1,0,Velez Sarsfield,5,39,Patronato,23,25,14,18
2021,128,Liga Profesional Argentina,674155,2021-05-01T00:00:00+00:00,1st Phase - 12,448,Colon Santa Fe,459,Arsenal Sarandi,2,0,Colon Santa Fe,7,39,Arsenal Sarandi,26,21,18,19
2021,128,Liga Profesional Argentina,674158,2021-05-02T13:00:00+00:00,1st Phase - 12,451,Boca Juniors,446,Lanus,1,0,Boca Juniors,4,41,Lanus,10,37,4,6
2021,128,Liga Profesional Argentina,674161,2021-05-02T15:10:00+00:00,1st Phase - 12,442,Defensa Y Justicia,441,Union Santa Fe,0,1,Defensa Y Justicia,2,47,Union Santa Fe,12,34,13,10
2021,128,Liga Profesional Argentina,674160,2021-05-02T15:10:00+00:00,1st Phase - 12,453,Independiente,455,Atletico Tucuman,0,1,Independiente,9,38,Atletico Tucuman,25,22,16,16
2021,128,Liga Profesional Argentina,674159,2021-05-02T17:20:00+00:00,1st Phase - 12,456,Talleres Cordoba,445,Huracan,1,1,Talleres Cordoba,3,46,Huracan,8,38,8,5
2021,128,Liga Profesional Argentina,674153,2021-05-02T17:20:00+00:00,1st Phase - 12,460,San Lorenzo,439,Godoy Cruz,1,0,San Lorenzo,21,27,Godoy Cruz,17,31,-4,-4
2021,128,Liga Profesional Argentina,674152,2021-05-02T19:30:00+00:00,1st Phase - 12,449,Banfield,435,River Plate,1,0,Banfield,20,27,River Plate,1,54,-27,-19
2021,128,Liga Profesional Argentina,674151,2021-05-02T21:40:00+00:00,1st Phase - 12,463,Aldosivi,458,Argentinos JRS,1,3,Aldosivi,13,33,Argentinos JRS,14,32,1,1
2021,128,Liga Profesional Argentina,674154,2021-05-02T21:40:00+00:00,1st Phase - 12,1065,Central Cordoba de Santiago,436,Racing Club,1,0,Central Cordoba de Santiago,22,26,Racing Club,15,32,-6,-7
2021,128,Liga Profesional Argentina,676630,2021-05-03T00:00:00+00:00,1st Phase - 12,437,Rosario Central,457,Newells Old Boys,3,0,Rosario Central,16,32,Newells Old Boys,19,28,4,3
2021,128,Liga Profesional Argentina,674156,2021-05-03T18:45:00+00:00,1st Phase - 12,474,Sarmiento Junin,434,Gimnasia L.P.,0,0,Sarmiento Junin,24,24,Gimnasia L.P.,11,36,-12,-13
2021,128,Liga Profesional Argentina,674150,2021-05-03T21:00:00+00:00,1st Phase - 12,450,Estudiantes L.P.,1064,Platense,2,0,Estudiantes L.P.,6,39,Platense,18,31,8,12
2021,128,Liga Profesional Argentina,674164,2021-05-08T16:00:00+00:00,1st Phase - 13,439,Godoy Cruz,449,Banfield,0,1,Godoy Cruz,17,31,Banfield,20,27,4,3
2021,128,Liga Profesional Argentina,674171,2021-05-08T18:30:00+00:00,1st Phase - 13,434,Gimnasia L.P.,438,Velez Sarsfield,0,5,Gimnasia L.P.,11,36,Velez Sarsfield,5,39,-3,-6
2021,128,Liga Profesional Argentina,674167,2021-05-08T18:30:00+00:00,1st Phase - 13,455,Atletico Tucuman,442,Defensa Y Justicia,5,0,Atletico Tucuman,25,22,Defensa Y Justicia,2,47,-25,-23
2021,128,Liga Profesional Argentina,674170,2021-05-08T21:00:00+00:00,1st Phase - 13,444,Patronato,451,Boca Juniors,1,0,Patronato,23,25,Boca Juniors,4,41,-16,-19
2021,128,Liga Profesional Argentina,674162,2021-05-09T13:00:00+00:00,1st Phase - 13,459,Arsenal Sarandi,1065,Central Cordoba de Santiago,1,1,Arsenal Sarandi,26,21,Central Cordoba de Santiago,22,26,-5,-4
2021,128,Liga Profesional Argentina,674166,2021-05-09T15:10:00+00:00,1st Phase - 13,458,Argentinos JRS,450,Estudiantes L.P.,2,0,Argentinos JRS,14,32,Estudiantes L.P.,6,39,-7,-8
2021,128,Liga Profesional Argentina,674165,2021-05-09T17:30:00+00:00,1st Phase - 13,435,River Plate,463,Aldosivi,4,1,River Plate,1,54,Aldosivi,13,33,21,12
2021,128,Liga Profesional Argentina,674163,2021-05-09T17:30:00+00:00,1st Phase - 13,436,Racing Club,460,San Lorenzo,2,0,Racing Club,15,32,San Lorenzo,21,27,5,6
2021,128,Liga Profesional Argentina,676631,2021-05-09T17:30:00+00:00,1st Phase - 13,1064,Platense,437,Rosario Central,4,1,Platense,18,31,Rosario Central,16,32,-1,-2
2021,128,Liga Profesional Argentina,674168,2021-05-09T21:00:00+00:00,1st Phase - 13,445,Huracan,453,Independiente,1,3,Huracan,8,38,Independiente,9,38,0,1
2021,128,Liga Profesional Argentina,674169,2021-05-09T21:00:00+00:00,1st Phase - 13,446,Lanus,456,Talleres Cordoba,1,0,Lanus,10,37,Talleres Cordoba,3,46,-9,-7
2021,128,Liga Profesional Argentina,674173,2021-05-09T21:00:00+00:00,1st Phase - 13,448,Colon Santa Fe,441,Union Santa Fe,1,1,Colon Santa Fe,7,39,Union Santa Fe,12,34,5,5
2021,128,Liga Profesional Argentina,674172,2021-05-10T00:00:00+00:00,1st Phase - 13,457,Newells Old Boys,474,Sarmiento Junin,1,1,Newells Old Boys,19,28,Sarmiento Junin,24,24,4,5
2021,128,Liga Profesional Argentina,702751,2021-05-15T20:30:00+00:00,1st Phase - Quarter-finals,450,Estudiantes L.P.,453,Independiente,0,0,Estudiantes L.P.,6,39,Independiente,9,38,1,3
2021,128,Liga Profesional Argentina,702750,2021-05-16T00:00:00+00:00,1st Phase - Quarter-finals,448,Colon Santa Fe,456,Talleres Cordoba,1,1,Colon Santa Fe,7,39,Talleres Cordoba,3,46,-7,-4
2021,128,Liga Profesional Argentina,702752,2021-05-16T15:00:00+00:00,1st Phase - Quarter-finals,438,Velez Sarsfield,436,Racing Club,0,0,Velez Sarsfield,5,39,Racing Club,15,32,7,10
2021,128,Liga Profesional Argentina,702753,2021-05-16T20:30:00+00:00,1st Phase - Quarter-finals,451,Boca Juniors,435,River Plate,1,1,Boca Juniors,4,41,River Plate,1,54,-13,-3
2021,128,Liga Profesional Argentina,704737,2021-05-31T18:00:00+00:00,1st Phase - Semi-finals,436,Racing Club,451,Boca Juniors,0,0,Racing Club,15,32,Boca Juniors,4,41,-9,-11
2021,128,Liga Profesional Argentina,704736,2021-05-31T22:00:00+00:00,1st Phase - Semi-finals,453,Independiente,448,Colon Santa Fe,0,2,Independiente,9,38,Colon Santa Fe,7,39,-1,-2
2021,128,Liga Profesional Argentina,706424,2021-06-04T22:00:00+00:00,1st Phase - Final,448,Colon Santa Fe,436,Racing Club,3,0,Colon Santa Fe,7,39,Racing Club,15,32,7,8
2021,128,Liga Profesional Argentina,720180,2021-07-16T22:00:00+00:00,2nd Phase - 1,441,Union Santa Fe,451,Boca Juniors,1,1,Union Santa Fe,12,34,Boca Juniors,4,41,-7,-8
2021,128,Liga Profesional Argentina,720185,2021-07-17T00:15:00+00:00,2nd Phase - 1,474,Sarmiento Junin,450,Estudiantes L.P.,0,3,Sarmiento Junin,24,24,Estudiantes L.P.,6,39,-15,-18
2021,128,Liga Profesional Argentina,720186,2021-07-17T16:30:00+00:00,2nd Phase - 1,463,Aldosivi,444,Patronato,0,2,Aldosivi,13,33,Patronato,23,25,8,10
2021,128,Liga Profesional Argentina,720191,2021-07-17T18:45:00+00:00,2nd Phase - 1,446,Lanus,455,Atletico Tucuman,4,2,Lanus,10,37,Atletico Tucuman,25,22,15,15
2021,128,Liga Profesional Argentina,720183,2021-07-17T18:45:00+00:00,2nd Phase - 1,457,Newells Old Boys,456,Talleres Cordoba,3,2,Newells Old Boys,19,28,Talleres Cordoba,3,46,-18,-16
2021,128,Liga Profesional Argentina,720187,2021-07-17T21:00:00+00:00,2nd Phase - 1,434,Gimnasia L.P.,1064,Platense,2,2,Gimnasia L.P.,11,36,Platense,18,31,5,7
2021,128,Liga Profesional Argentina,720188,2021-07-17T23:15:00+00:00,2nd Phase - 1,438,Velez Sarsfield,436,Racing Club,0,0,Velez Sarsfield,5,39,Racing Club,15,32,7,10
2021,128,Liga Profesional Argentina,720190,2021-07-18T16:30:00+00:00,2nd Phase - 1,445,Huracan,442,Defensa Y Justicia,2,1,Huracan,8,38,Defensa Y Justicia,2,47,-9,-6
2021,128,Liga Profesional Argentina,720182,2021-07-18T18:45:00+00:00,2nd Phase - 1,459,Arsenal Sarandi,460,San Lorenzo,1,1,Arsenal Sarandi,26,21,San Lorenzo,21,27,-6,-5
2021,128,Liga Profesional Argentina,720192,2021-07-18T21:00:00+00:00,2nd Phase - 1,435,River Plate,448,Colon Santa Fe,1,2,River Plate,1,54,Colon Santa Fe,7,39,15,6
2021,128,Liga Profesional Argentina,720184,2021-07-18T23:15:00+00:00,2nd Phase - 1,453,Independiente,458,Argentinos JRS,0,0,Independiente,9,38,Argentinos JRS,14,32,6,5
2021,128,Liga Profesional Argentina,720181,2021-07-19T21:00:00+00:00,2nd Phase - 1,1065,Central Cordoba de Santiago,449,Banfield,1,1,Central Cordoba de Santiago,22,26,Banfield,20,27,-1,-2
2021,128,Liga Profesional Argentina,720189,2021-07-19T23:15:00+00:00,2nd Phase - 1,439,Godoy Cruz,437,Rosario Central,2,1,Godoy Cruz,17,31,Rosario Central,16,32,-1,-1
2021,128,Liga Profesional Argentina,720195,2021-07-23T22:00:00+00:00,2nd Phase - 2,455,Atletico Tucuman,445,Huracan,1,0,Atletico Tucuman,25,22,Huracan,8,38,-16,-17
2021,128,Liga Profesional Argentina,720199,2021-07-24T00:15:00+00:00,2nd Phase - 2,1064,Platense,463,Aldosivi,0,1,Platense,18,31,Aldosivi,13,33,-2,-5
2021,128,Liga Profesional Argentina,720194,2021-07-24T16:30:00+00:00,2nd Phase - 2,448,Colon Santa Fe,446,Lanus,1,4,Colon Santa Fe,7,39,Lanus,10,37,2,3
2021,128,Liga Profesional Argentina,720204,2021-07-24T18:45:00+00:00,2nd Phase - 2,460,San Lorenzo,1065,Central Cordoba de Santiago,1,0,San Lorenzo,21,27,Central Cordoba de Santiago,22,26,1,1
2021,128,Liga Profesional Argentina,720198,2021-07-24T21:00:00+00:00,2nd Phase - 2,436,Racing Club,434,Gimnasia L.P.,0,0,Racing Club,15,32,Gimnasia L.P.,11,36,-4,-4
2021,128,Liga Profesional Argentina,720205,2021-07-24T23:15:00+00:00,2nd Phase - 2,449,Banfield,451,Boca Juniors,0,0,Banfield,20,27,Boca Juniors,4,41,-14,-16
2021,128,Liga Profesional Argentina,720196,2021-07-25T16:30:00+00:00,2nd Phase - 2,442,Defensa Y Justicia,439,Godoy Cruz,1,2,Defensa Y Justicia,2,47,Godoy Cruz,17,31,16,15
2021,128,Liga Profesional Argentina,720200,2021-07-25T16:30:00+00:00,2nd Phase - 2,444,Patronato,474,Sarmiento Junin,2,0,Patronato,23,25,Sarmiento Junin,24,24,1,1
2021,128,Liga Profesional Argentina,720197,2021-07-25T18:45:00+00:00,2nd Phase - 2,437,Rosario Central,438,Velez Sarsfield,1,0,Rosario Central,16,32,Velez Sarsfield,5,39,-7,-11
2021,128,Liga Profesional Argentina,720193,2021-07-25T21:00:00+00:00,2nd Phase - 2,435,River Plate,441,Union Santa Fe,4,0,River Plate,1,54,Union Santa Fe,12,34,20,11
2021,128,Liga Profesional Argentina,720201,2021-07-25T23:15:00+00:00,2nd Phase - 2,450,Estudiantes L.P.,453,Independiente,0,1,Estudiantes L.P.,6,39,Independiente,9,38,1,3
2021,128,Liga Profesional Argentina,720203,2021-07-26T21:00:00+00:00,2nd Phase - 2,456,Talleres Cordoba,459,Arsenal Sarandi,2,0,Talleres Cordoba,3,46,Arsenal Sarandi,26,21,25,23
2021,128,Liga Profesional Argentina,720202,2021-07-26T23:15:00+00:00,2nd Phase - 2,458,Argentinos JRS,457,Newells Old Boys,1,0,Argentinos JRS,14,32,Newells Old Boys,19,28,4,5
2021,128,Liga Profesional Argentina,720217,2021-07-27T19:30:00+00:00,2nd Phase - 3,445,Huracan,448,Colon Santa Fe,1,1,Huracan,8,38,Colon Santa Fe,7,39,-1,-1
2021,128,Liga Profesional Argentina,720213,2021-07-27T21:45:00+00:00,2nd Phase - 3,463,Aldosivi,436,Racing Club,0,2,Aldosivi,13,33,Racing Club,15,32,1,2
2021,128,Liga Profesional Argentina,720207,2021-07-28T00:00:00+00:00,2nd Phase - 3,451,Boca Juniors,460,San Lorenzo,0,2,Boca Juniors,4,41,San Lorenzo,21,27,14,17
2021,128,Liga Profesional Argentina,720216,2021-07-28T17:15:00+00:00,2nd Phase - 3,439,Godoy Cruz,455,Atletico Tucuman,1,2,Godoy Cruz,17,31,Atletico Tucuman,25,22,9,8
2021,128,Liga Profesional Argentina,720206,2021-07-28T17:15:00+00:00,2nd Phase - 3,441,Union Santa Fe,449,Banfield,0,1,Union Santa Fe,12,34,Banfield,20,27,7,8
2021,128,Liga Profesional Argentina,720215,2021-07-28T19:30:00+00:00,2nd Phase - 3,438,Velez Sarsfield,442,Defensa Y Justicia,0,0,Velez Sarsfield,5,39,Defensa Y Justicia,2,47,-8,-3
2021,128,Liga Profesional Argentina,720212,2021-07-28T19:30:00+00:00,2nd Phase - 3,474,Sarmiento Junin,1064,Platense,1,0,Sarmiento Junin,24,24,Platense,18,31,-7,-6
2021,128,Liga Profesional Argentina,720211,2021-07-28T21:45:00+00:00,2nd Phase - 3,453,Independiente,444,Patronato,2,0,Independiente,9,38,Patronato,23,25,13,14
2021,128,Liga Profesional Argentina,720218,2021-07-29T00:00:00+00:00,2nd Phase - 3,446,Lanus,435,River Plate,0,3,Lanus,10,37,River Plate,1,54,-17,-9
2021,128,Liga Profesional Argentina,720208,2021-07-29T17:15:00+00:00,2nd Phase - 3,1065,Central Cordoba de Santiago,456,Talleres Cordoba,2,1,Central Cordoba de Santiago,22,26,Talleres Cordoba,3,46,-20,-19
2021,128,Liga Profesional Argentina,720209,2021-07-29T19:30:00+00:00,2nd Phase - 3,459,Arsenal Sarandi,458,Argentinos JRS,1,0,Arsenal Sarandi,26,21,Argentinos JRS,14,32,-11,-12
2021,128,Liga Profesional Argentina,720214,2021-07-29T21:45:00+00:00,2nd Phase - 3,434,Gimnasia L.P.,437,Rosario Central,1,0,Gimnasia L.P.,11,36,Rosario Central,16,32,4,5
2021,128,Liga Profesional Argentina,720210,2021-07-30T00:00:00+00:00,2nd Phase - 3,457,Newells Old Boys,450,Estudiantes L.P.,4,2,Newells Old Boys,19,28,Estudiantes L.P.,6,39,-11,-13
2021,128,Liga Profesional Argentina,720221,2021-07-31T16:30:00+00:00,2nd Phase - 4,448,Colon Santa Fe,439,Godoy Cruz,1,0,Colon Santa Fe,7,39,Godoy Cruz,17,31,8,10
2021,128,Liga Profesional Argentina,720219,2021-07-31T18:45:00+00:00,2nd Phase - 4,446,Lanus,441,Union Santa Fe,1,1,Lanus,10,37,Union Santa Fe,12,34,3,2
2021,128,Liga Profesional Argentina,720225,2021-07-31T21:00:00+00:00,2nd Phase - 4,436,Racing Club,474,Sarmiento Junin,1,0,Racing Club,15,32,Sarmiento Junin,24,24,8,9
2021,128,Liga Profesional Argentina,720226,2021-07-31T23:15:00+00:00,2nd Phase - 4,1064,Platense,453,Independiente,1,1,Platense,18,31,Independiente,9,38,-7,-9
2021,128,Liga Profesional Argentina,720223,2021-08-01T16:30:00+00:00,2nd Phase - 4,442,Defensa Y Justicia,434,Gimnasia L.P.,3,2,Defensa Y Justicia,2,47,Gimnasia L.P.,11,36,11,9
2021,128,Liga Profesional Argentina,720230,2021-08-01T18:45:00+00:00,2nd Phase - 4,456,Talleres Cordoba,451,Boca Juniors,0,0,Talleres Cordoba,3,46,Boca Juniors,4,41,5,1
2021,128,Liga Profesional Argentina,720220,2021-08-01T21:00:00+00:00,2nd Phase - 4,435,River Plate,445,Huracan,1,1,River Plate,1,54,Huracan,8,38,16,7
2021,128,Liga Profesional Argentina,720231,2021-08-01T23:15:00+00:00,2nd Phase - 4,460,San Lorenzo,449,Banfield,1,1,San Lorenzo,21,27,Banfield,20,27,0,-1
2021,128,Liga Profesional Argentina,720227,2021-08-02T19:45:00+00:00,2nd Phase - 4,444,Patronato,457,Newells Old Boys,0,0,Patronato,23,25,Newells Old Boys,19,28,-3,-4
2021,128,Liga Profesional Argentina,720229,2021-08-02T19:45:00+00:00,2nd Phase - 4,458,Argentinos JRS,1065,Central Cordoba de Santiago,1,1,Argentinos JRS,14,32,Central Cordoba de Santiago,22,26,6,8
2021,128,Liga Profesional Argentina,720224,2021-08-02T22:00:00+00:00,2nd Phase - 4,437,Rosario Central,463,Aldosivi,1,2,Rosario Central,16,32,Aldosivi,13,33,-1,-3
2021,128,Liga Profesional Argentina,720228,2021-08-02T22:00:00+00:00,2nd Phase - 4,450,Estudiantes L.P.,459,Arsenal Sarandi,4,0,Estudiantes L.P.,6,39,Arsenal Sarandi,26,21,18,20
2021,128,Liga Profesional Argentina,720222,2021-08-03T00:15:00+00:00,2nd Phase - 4,455,Atletico Tucuman,438,Velez Sarsfield,0,0,Atletico Tucuman,25,22,Velez Sarsfield,5,39,-17,-20
2021,128,Liga Profesional Argentina,720239,2021-08-06T22:00:00+00:00,2nd Phase - 5,474,Sarmiento Junin,437,Rosario Central,1,0,Sarmiento Junin,24,24,Rosario Central,16,32,-8,-8
2021,128,Liga Profesional Argentina,720237,2021-08-07T00:15:00+00:00,2nd Phase - 5,457,Newells Old Boys,1064,Platense,1,0,Newells Old Boys,19,28,Platense,18,31,-3,-1
2021,128,Liga Profesional Argentina,720233,2021-08-07T16:30:00+00:00,2nd Phase - 5,449,Banfield,456,Talleres Cordoba,0,1,Banfield,20,27,Talleres Cordoba,3,46,-19,-17
2021,128,Liga Profesional Argentina,720232,2021-08-07T18:45:00+00:00,2nd Phase - 5,441,Union Santa Fe,460,San Lorenzo,4,0,Union Santa Fe,12,34,San Lorenzo,21,27,7,9
2021,128,Liga Profesional Argentina,720244,2021-08-07T21:00:00+00:00,2nd Phase - 5,445,Huracan,446,Lanus,0,1,Huracan,8,38,Lanus,10,37,1,2
2021,128,Liga Profesional Argentina,720243,2021-08-07T23:15:00+00:00,2nd Phase - 5,439,Godoy Cruz,435,River Plate,2,1,Godoy Cruz,17,31,River Plate,1,54,-23,-16
2021,128,Liga Profesional Argentina,720241,2021-08-08T16:30:00+00:00,2nd Phase - 5,434,Gimnasia L.P.,455,Atletico Tucuman,1,0,Gimnasia L.P.,11,36,Atletico Tucuman,25,22,14,14
2021,128,Liga Profesional Argentina,720242,2021-08-08T18:45:00+00:00,2nd Phase - 5,438,Velez Sarsfield,448,Colon Santa Fe,0,1,Velez Sarsfield,5,39,Colon Santa Fe,7,39,0,2
2021,128,Liga Profesional Argentina,720234,2021-08-08T21:00:00+00:00,2nd Phase - 5,451,Boca Juniors,458,Argentinos JRS,1,1,Boca Juniors,4,41,Argentinos JRS,14,32,9,10
2021,128,Liga Profesional Argentina,720238,2021-08-08T23:15:00+00:00,2nd Phase - 5,453,Independiente,436,Racing Club,1,0,Independiente,9,38,Racing Club,15,32,6,6
2021,128,Liga Profesional Argentina,720236,2021-08-09T21:00:00+00:00,2nd Phase - 5,459,Arsenal Sarandi,444,Patronato,2,2,Arsenal Sarandi,26,21,Patronato,23,25,-4,-3
2021,128,Liga Profesional Argentina,720240,2021-08-09T21:00:00+00:00,2nd Phase - 5,463,Aldosivi,442,Defensa Y Justicia,1,0,Aldosivi,13,33,Defensa Y Justicia,2,47,-14,-11
2021,128,Liga Profesional Argentina,720235,2021-08-09T23:15:00+00:00,2nd Phase - 5,1065,Central Cordoba de Santiago,450,Estudiantes L.P.,1,2,Central Cordoba de Santiago,22,26,Estudiantes L.P.,6,39,-13,-16
2021,128,Liga Profesional Argentina,720248,2021-08-13T22:00:00+00:00,2nd Phase - 6,448,Colon Santa Fe,434,Gimnasia L.P.,1,0,Colon Santa Fe,7,39,Gimnasia L.P.,11,36,3,4
2021,128,Liga Profesional Argentina,720245,2021-08-14T00:15:00+00:00,2nd Phase - 6,445,Huracan,441,Union Santa Fe,0,0,Huracan,8,38,Union Santa Fe,12,34,4,4
2021,128,Liga Profesional Argentina,720249,2021-08-14T16:30:00+00:00,2nd Phase - 6,455,Atletico Tucuman,463,Aldosivi,2,2,Atletico Tucuman,25,22,Aldosivi,13,33,-11,-12
2021,128,Liga Profesional Argentina,720256,2021-08-14T18:45:00+00:00,2nd Phase - 6,458,Argentinos JRS,449,Banfield,2,0,Argentinos JRS,14,32,Banfield,20,27,5,6
2021,128,Liga Profesional Argentina,720247,2021-08-14T21:00:00+00:00,2nd Phase - 6,435,River Plate,438,Velez Sarsfield,2,0,River Plate,1,54,Velez Sarsfield,5,39,15,4
2021,128,Liga Profesional Argentina,720251,2021-08-14T23:15:00+00:00,2nd Phase - 6,437,Rosario Central,453,Independiente,1,2,Rosario Central,16,32,Independiente,9,38,-6,-7
2021,128,Liga Profesional Argentina,720254,2021-08-15T16:30:00+00:00,2nd Phase - 6,444,Patronato,1065,Central Cordoba de Santiago,1,0,Patronato,23,25,Central Cordoba de Santiago,22,26,-1,-1
2021,128,Liga Profesional Argentina,720253,2021-08-15T18:45:00+00:00,2nd Phase - 6,1064,Platense,459,Arsenal Sarandi,2,1,Platense,18,31,Arsenal Sarandi,26,21,10,8
2021,128,Liga Profesional Argentina,720255,2021-08-15T21:00:00+00:00,2nd Phase - 6,450,Estudiantes L.P.,451,Boca Juniors,1,0,Estudiantes L.P.,6,39,Boca Juniors,4,41,-2,-2
2021,128,Liga Profesional Argentina,720252,2021-08-15T23:15:00+00:00,2nd Phase - 6,436,Racing Club,457,Newells Old Boys,2,0,Racing Club,15,32,Newells Old Boys,19,28,4,4
2021,128,Liga Profesional Argentina,720257,2021-08-16T21:00:00+00:00,2nd Phase - 6,456,Talleres Cordoba,460,San Lorenzo,2,0,Talleres Cordoba,3,46,San Lorenzo,21,27,19,18
2021,128,Liga Profesional Argentina,720250,2021-08-16T23:15:00+00:00,2nd Phase - 6,442,Defensa Y Justicia,474,Sarmiento Junin,4,2,Defensa Y Justicia,2,47,Sarmiento Junin,24,24,23,22
2021,128,Liga Profesional Argentina,720246,2021-08-16T23:15:00+00:00,2nd Phase - 6,446,Lanus,439,Godoy Cruz,3,1,Lanus,10,37,Godoy Cruz,17,31,6,7
2021,128,Liga Profesional Argentina,720267,2021-08-20T19:45:00+00:00,2nd Phase - 7,463,Aldosivi,448,Colon Santa Fe,3,0,Aldosivi,13,33,Colon Santa Fe,7,39,-6,-6
2021,128,Liga Profesional Argentina,720260,2021-08-20T22:00:00+00:00,2nd Phase - 7,449,Banfield,450,Estudiantes L.P.,1,1,Banfield,20,27,Estudiantes L.P.,6,39,-12,-14
2021,128,Liga Profesional Argentina,720266,2021-08-20T22:00:00+00:00,2nd Phase - 7,474,Sarmiento Junin,455,Atletico Tucuman,3,0,Sarmiento Junin,24,24,Atletico Tucuman,25,22,2,1
2021,128,Liga Profesional Argentina,720265,2021-08-21T00:15:00+00:00,2nd Phase - 7,453,Independiente,442,Defensa Y Justicia,0,0,Independiente,9,38,Defensa Y Justicia,2,47,-9,-7
2021,128,Liga Profesional Argentina,720270,2021-08-21T16:30:00+00:00,2nd Phase - 7,439,Godoy Cruz,445,Huracan,1,1,Godoy Cruz,17,31,Huracan,8,38,-7,-9
2021,128,Liga Profesional Argentina,720262,2021-08-21T16:30:00+00:00,2nd Phase - 7,1065,Central Cordoba de Santiago,1064,Platense,2,2,Central Cordoba de Santiago,22,26,Platense,18,31,-5,-4
2021,128,Liga Profesional Argentina,720269,2021-08-21T18:45:00+00:00,2nd Phase - 7,438,Velez Sarsfield,446,Lanus,5,1,Velez Sarsfield,5,39,Lanus,10,37,2,5
2021,128,Liga Profesional Argentina,720263,2021-08-21T21:00:00+00:00,2nd Phase - 7,459,Arsenal Sarandi,436,Racing Club,0,3,Arsenal Sarandi,26,21,Racing Club,15,32,-11,-11
2021,128,Liga Profesional Argentina,720261,2021-08-21T23:15:00+00:00,2nd Phase - 7,451,Boca Juniors,444,Patronato,1,0,Boca Juniors,4,41,Patronato,23,25,16,19
2021,128,Liga Profesional Argentina,720258,2021-08-22T16:30:00+00:00,2nd Phase - 7,441,Union Santa Fe,456,Talleres Cordoba,1,2,Union Santa Fe,12,34,Talleres Cordoba,3,46,-12,-9
2021,128,Liga Profesional Argentina,720264,2021-08-22T18:45:00+00:00,2nd Phase - 7,457,Newells Old Boys,437,Rosario Central,1,1,Newells Old Boys,19,28,Rosario Central,16,32,-4,-3
2021,128,Liga Profesional Argentina,720259,2021-08-22T21:00:00+00:00,2nd Phase - 7,460,San Lorenzo,458,Argentinos JRS,0,1,San Lorenzo,21,27,Argentinos JRS,14,32,-5,-7
